ensembl id;gene name;chrom;start;end
ENSG00000269246;CTC-246B18.10;19;39341773;39341945
ENSG00000269460;AC093063.3;19;39685244;39694577
ENSG00000276445;LLNLR-268E12.1;19;39812972;39813555
ENSG00000277453;CTC-492K19.7;19;40426115;40426702
ENSG00000269843;CTC-490E21.10;19;40831221;40837210
ENSG00000267107;PCAT19;19;41454169;41500649
ENSG00000268355;AC006129.1;19;41531206;41532174
ENSG00000270164;LINC01480;19;41535183;41536904
ENSG00000268027;AC006129.2;19;41545192;41555462
ENSG00000278239;AC020956.3;19;41833686;41835950
ENSG00000225877;PSG8-AS1;19;42821863;42826878
ENSG00000227606;AC005392.13;19;43153279;43160862
ENSG00000231412;CTC-490G23.2;19;43329295;43331430
ENSG00000268601;AC115522.3;19;43794309;43795658
ENSG00000267058;RP11-15A1.3;19;43891804;43901805
ENSG00000267144;AC067968.3;19;44023604;44025262
ENSG00000267614;AC138472.6;19;44536263;44536613
ENSG00000267114;CTB-129P6.11;19;44950044;44954007
ENSG00000268401;CTC-344H19.4;19;46027654;46030161
ENSG00000267922;AC007193.6;19;46101122;46196218
ENSG00000269729;AC006262.4;19;46163893;46180647
ENSG00000268621;IGFL2-AS1;19;46189166;46203083
ENSG00000268746;CTD-2571L23.8;19;47607524;47733098
ENSG00000259108;LINC01595;19;47863483;47865341
ENSG00000268186;CTC-241F20.4;19;48262900;48271283
ENSG00000269814;CTC-273B12.10;19;48513207;48513660
ENSG00000267898;CTD-2639E6.9;19;48963975;48965158
ENSG00000268287;CTB-60B18.18;19;49064259;49064856
ENSG00000197813;CTC-301O7.4;19;49331617;49340303
ENSG00000267890;CTD-2126E3.4;19;50075123;50075902
ENSG00000268518;CTD-2545M3.8;19;50486810;50487638
ENSG00000180279;LINC01869;19;50808874;50818880
ENSG00000268390;CTC-518B2.10;19;51043806;51052077
ENSG00000268318;LINC01872;19;51271266;51281234
ENSG00000268889;CTD-2616J11.14;19;51394488;51403650
ENSG00000267808;AC018755.17;19;51599289;51600470
ENSG00000269959;SPACA6P-AS;19;51685363;51693456
ENSG00000268316;AC006272.2;19;51839771;51840945
ENSG00000268458;CTC-471J1.9;19;52142626;52144156
ENSG00000269646;CTD-2331H12.7;19;52923382;52924075
ENSG00000267943;CTD-2620I22.3;19;53007512;53013180
ENSG00000269758;CTD-2245F17.9;19;53267870;53270932
ENSG00000269842;CTC-339O9.1;19;53761961;53764199
ENSG00000269877;CTD-3022G6.1;19;53787597;53788169
ENSG00000269564;AC008753.4;19;53788782;53789168
ENSG00000232324;AC008440.10;19;53864763;53866140
ENSG00000223660;AC012314.20;19;54199454;54199971
ENSG00000269524;CTB-83J4.1;19;54224523;54224881
ENSG00000269873;CTD-2587H19.3;19;54438010;54438346
ENSG00000267838;AC008746.12;19;54438665;54439544
ENSG00000269271;CTB-83J4.2;19;54589441;54590287
ENSG00000268734;CTB-61M7.2;19;54890673;54891420
ENSG00000267649;CTD-2587H24.10;19;55216660;55221616
ENSG00000276831;CTD-2105E13.16;19;55338945;55339283
ENSG00000267522;LINC01864;19;56066684;56078801
ENSG00000267606;AC006116.21;19;56354493;56368053
ENSG00000267454;ZNF582-AS1;19;56393656;56399172
ENSG00000166770;ZNF667-AS1;19;56477250;56500666
ENSG00000267224;AC005498.4;19;56535299;56535763
ENSG00000267421;AC005498.3;19;56536156;56538575
ENSG00000268352;AC007228.5;19;56672268;56684653
ENSG00000268568;AC007228.9;19;56672574;56673901
ENSG00000268654;MIMT1;19;56840902;56848556
ENSG00000268713;CTC-444N24.8;19;57261354;57262738
ENSG00000268205;CTC-444N24.11;19;57304305;57308562
ENSG00000268266;AC003005.2;19;57477649;57482996
ENSG00000268392;AC003682.16;19;57625032;57626950
ENSG00000268307;CTD-2619J13.13;19;58400221;58400679
ENSG00000232098;CTD-2619J13.14;19;58404238;58408484
ENSG00000268912;CTD-2619J13.17;19;58428632;58431148
ENSG00000269473;CTD-2619J13.19;19;58440448;58445849
ENSG00000272874;RP5-1103G7.10;20;267186;268857
ENSG00000230839;RP5-968J1.1;20;1804016;1817606
ENSG00000226644;RP11-128M1.1;20;2207217;2213151
ENSG00000277287;RP4-794I6.4;20;3239705;3245382
ENSG00000275491;LINC01730;20;3808357;3812434
ENSG00000205300;RP11-352D3.2;20;4070152;4075165
ENSG00000236387;RP11-307O10.1;20;4431161;4431673
ENSG00000238282;RP5-1164C1.2;20;4475638;4525200
ENSG00000278595;RP5-1068H6.6;20;4761300;4761696
ENSG00000277087;RP5-1116H23.6;20;5045761;5046276
ENSG00000276768;RP5-1116H23.5;20;5049857;5050321
ENSG00000278816;RP5-1116H23.4;20;5061037;5061340
ENSG00000277425;RP5-1116H23.3;20;5066082;5068154
ENSG00000276688;RP5-828H9.4;20;5407564;5407876
ENSG00000226995;LINC00658;20;5426895;5471094
ENSG00000230563;RP5-828H9.1;20;5471207;5475182
ENSG00000205181;LINC00654;20;5496067;5504613
ENSG00000266908;RP5-1022P6.7;20;5499116;5502881
ENSG00000225640;LINC01729;20;5507875;5510002
ENSG00000275632;RP5-967N21.11;20;6000418;6000941
ENSG00000278192;RP5-1056H1.2;20;6065966;6067897
ENSG00000229876;CASC20;20;6446723;6528459
ENSG00000228482;LINC01713;20;6731258;6736136
ENSG00000232271;RP4-764O22.1;20;7069614;7146656
ENSG00000228888;LINC01428;20;7146467;7254202
ENSG00000238102;RP11-19D2.1;20;7256580;7258214
ENSG00000261249;LINC01751;20;7302056;7307432
ENSG00000224711;LINC01706;20;7347467;7367632
ENSG00000243961;RP5-839B4.8;20;9986088;10007116
ENSG00000230506;RP11-416N4.4;20;10173520;10196990
ENSG00000232448;RP11-416N4.1;20;10180235;10185775
ENSG00000224961;LINC01752;20;10753090;10753966
ENSG00000234900;RP1-278O22.2;20;10753278;10765286
ENSG00000232900;RP4-697P8.3;20;10875333;10909272
ENSG00000270777;RP11-103J8.2;20;11001304;11001763
ENSG00000125899;C20orf187;20;11027760;11029366
ENSG00000230990;RP4-734C18.1;20;11234170;11301525
ENSG00000282478;RP5-1128N12.3;20;11536406;11541647
ENSG00000261411;RP11-268G13.1;20;11685144;11687323
ENSG00000228422;LINC00687;20;11800463;11870715
ENSG00000235292;RP4-796I8.1;20;12243895;12244296
ENSG00000230437;RP11-102J14.1;20;12305613;12316485
ENSG00000233048;LINC01722;20;12865202;12952519
ENSG00000269931;RP5-1069C8.3;20;12934877;12935783
ENSG00000234265;LINC01723;20;12950338;12951627
ENSG00000278153;RP4-585I14.3;20;13368291;13368703
ENSG00000273998;RP4-777L9.2;20;16576068;16579615
ENSG00000275728;RP4-777L9.3;20;16580258;16580622
ENSG00000236985;RP5-1195D24.1;20;16857962;16864148
ENSG00000233625;RP5-905G11.3;20;17887363;17888160
ENSG00000230010;RP4-568F9.6;20;18322552;18359300
ENSG00000179935;LINC00652;20;18786065;18794335
ENSG00000273148;RP5-1068E13.7;20;18794529;18796067
ENSG00000274863;RP11-97N19.3;20;19000709;19056796
ENSG00000268628;RP1-122P22.4;20;19756390;19758037
ENSG00000233895;RP1-122P22.2;20;19757708;19809675
ENSG00000275142;RP5-999L4.2;20;19871891;19872284
ENSG00000234104;RP5-1177M21.1;20;20970448;20972562
ENSG00000225127;LINC00237;20;21087604;21106358
ENSG00000283405;RP5-872K7.8;20;21089696;21090509
ENSG00000278041;RP5-984P4.6;20;21499261;21502934
ENSG00000233492;RP5-984P4.4;20;21530202;21530744
ENSG00000279082;LINC01727;20;21569976;21619674
ENSG00000280350;LINC01726;20;21610787;21703585
ENSG00000238034;RP5-1185K9.1;20;21947647;21970783
ENSG00000234435;LINC01432;20;22054090;22074654
ENSG00000234862;RP5-1097P24.1;20;22220554;22223283
ENSG00000225321;LINC01427;20;22263065;22284029
ENSG00000204684;RP5-1004I9.1;20;22371216;22471557
ENSG00000259974;LINC00261;20;22547671;22578642
ENSG00000237396;LINC01384;20;22587522;22607517
ENSG00000230400;LINC01747;20;22668484;22685344
ENSG00000283072;RP11-359G22.4;20;22685391;22746107
ENSG00000233746;LINC00656;20;23125068;23132621
ENSG00000275179;RP4-737E23.7;20;23180176;23187544
ENSG00000230387;RP4-737E23.2;20;23187961;23190307
ENSG00000277901;RP5-851M4.1;20;23320958;23325352
ENSG00000232645;LINC01431;20;23356594;23358116
ENSG00000273838;RP3-333B15.5;20;23458529;23459459
ENSG00000260202;RP3-333B15.4;20;23481645;23519054
ENSG00000276638;RP3-333B15.6;20;23489416;23489973
ENSG00000270001;RP11-218C14.8;20;23631826;23632316
ENSG00000225056;RP11-218C14.5;20;23655225;23656390
ENSG00000236151;RP5-1100I6.1;20;24142590;24144386
ENSG00000230133;LINC01721;20;24199767;24224588
ENSG00000232200;RP4-564O4.1;20;24297585;24318086
ENSG00000231015;RP5-860P4.2;20;24679547;24680991
ENSG00000274173;RP4-568C11.4;20;24931840;24932983
ENSG00000275358;RP5-1025A1.3;20;25062962;25063591
ENSG00000230725;RP4-738P15.1;20;25140789;25149258
ENSG00000277938;RP5-965G21.3;20;25229150;25231933
ENSG00000274414;RP5-965G21.4;20;25239007;25245229
ENSG00000226203;LINC01733;20;25955812;25969288
ENSG00000231081;RP4-760C5.3;20;26008791;26010531
ENSG00000230440;RP13-329D4.3;20;26132887;26134198
ENSG00000238129;RP3-410C9.2;20;26188408;26196891
ENSG00000205611;LINC01597;20;30278906;30288479
ENSG00000233354;LINC00028;20;31485778;31487574
ENSG00000278276;RP3-324O17.8;20;31580890;31581214
ENSG00000277692;RP11-358N2.2;20;32355053;32355734
ENSG00000204393;RP11-410N8.4;20;32564992;32608893
ENSG00000198547;C20orf203;20;32631652;32673941
ENSG00000260257;RP5-1085F17.3;20;32856621;32858751
ENSG00000275223;RP1-63M2.7;20;33655701;33656423
ENSG00000228265;RALY-AS1;20;33983052;33994357
ENSG00000276073;RP5-1125A11.7;20;33985617;33988989
ENSG00000275784;RP5-1125A11.6;20;33989480;33991818
ENSG00000228386;RP5-1125A11.4;20;34014969;34017749
ENSG00000260032;NORAD;20;36045622;36050960
ENSG00000277235;RP4-550H1.7;20;36064243;36064563
ENSG00000234139;RP4-550H1.4;20;36072441;36085260
ENSG00000237063;RP4-550H1.5;20;36086252;36088192
ENSG00000278035;RP11-234K24.6;20;36233851;36234297
ENSG00000274469;LINC01746;20;37571103;37583935
ENSG00000225759;LINC00489;20;37619298;37623119
ENSG00000204117;RP4-640H8.2;20;37676910;37683234
ENSG00000277550;RP5-1057B20.3;20;38103524;38104961
ENSG00000275285;RP4-564F22.6;20;38378825;38383179
ENSG00000224635;RP4-564F22.5;20;38406011;38416797
ENSG00000275401;RP4-564F22.7;20;38418483;38419202
ENSG00000274825;RP4-616B8.5;20;38955910;38956547
ENSG00000230324;LINC01734;20;39213777;39224748
ENSG00000229976;RP5-1031J8.1;20;39785721;39813229
ENSG00000237767;LINC01370;20;40004477;40008529
ENSG00000233415;RP11-101E14.3;20;40031585;40043889
ENSG00000223410;RP1-191L6.2;20;40121041;40126357
ENSG00000229771;RP4-644L1.2;20;40696499;40698616
ENSG00000228959;RP5-1121H13.3;20;42014034;42015478
ENSG00000233508;RP1-269M15.3;20;43190101;43202599
ENSG00000282876;RP1-138B7.7;20;43590009;43590596
ENSG00000233277;LINC01728;20;43894720;43895468
ENSG00000223891;OSER1-AS1;20;44210960;44226027
ENSG00000168746;LINC01620;20;44436172;44465349
ENSG00000283440;RP11-445H22.3;20;44656451;44663498
ENSG00000132832;LINC01260;20;44656451;44696096
ENSG00000227477;STK4-AS1;20;44963794;44966402
ENSG00000277022;RP3-453C12.15;20;45435272;45448325
ENSG00000229957;RP5-998H6.2;20;46168404;46171237
ENSG00000271784;RP1-28H20.3;20;46689659;46690289
ENSG00000236028;RP11-323C15.2;20;46901143;46901726
ENSG00000224565;LINC01754;20;47391929;47412327
ENSG00000234967;RP11-347D21.1;20;47950799;47952055
ENSG00000228503;RP11-347D21.2;20;47958022;47958603
ENSG00000237423;LINC01522;20;47980488;47988744
ENSG00000229522;LINC01523;20;47983404;47984313
ENSG00000276923;RP11-321P16.1;20;48073869;48074188
ENSG00000235621;LINC00494;20;48359950;48370629
ENSG00000236874;RP1-66N13.1;20;48383323;48384895
ENSG00000274261;RP1-66N13.4;20;48407367;48410716
ENSG00000281365;RP5-991B18.1;20;48471308;48472414
ENSG00000281460;RP5-991B18.2;20;48476999;48477553
ENSG00000278231;RP5-906C1.1;20;48821688;48849458
ENSG00000231265;TRERNA1;20;50040716;50041504
ENSG00000237595;RP11-112L6.3;20;50162765;50166102
ENSG00000234698;RP11-112L6.2;20;50166362;50171742
ENSG00000231742;LINC01273;20;50172550;50176671
ENSG00000224397;SMIM25;20;50267486;50279795
ENSG00000203999;LINC01270;20;50292720;50314922
ENSG00000233077;LINC01271;20;50310711;50321342
ENSG00000227964;LINC01429;20;51831797;51862912
ENSG00000234948;LINC01524;20;52210645;52650431
ENSG00000225785;RP4-583K8.1;20;52451464;52455619
ENSG00000232465;RP5-1022J11.2;20;52487922;52500591
ENSG00000232294;RP4-715N11.2;20;52671917;52690929
ENSG00000232286;RP11-80K6.2;20;52858338;52862855
ENSG00000235415;AC005808.3;20;53608354;53634590
ENSG00000225563;AC006076.1;20;53799823;53801318
ENSG00000235166;LINC01440;20;55408898;55482777
ENSG00000224008;LINC01441;20;55420336;55427197
ENSG00000275923;RP5-837G17.1;20;55504906;55505215
ENSG00000230843;RP11-380D15.3;20;56295967;56299160
ENSG00000225657;LINC01716;20;56577563;56598621
ENSG00000231604;RP5-897D18.1;20;56730397;56731460
ENSG00000231078;RP11-560A15.4;20;57105741;57107128
ENSG00000203266;RP11-560A15.3;20;57114915;57122092
ENSG00000226308;RP4-813D12.3;20;57266797;57282998
ENSG00000227297;RP4-718J7.4;20;57599695;57601200
ENSG00000203971;RP13-379L11.2;20;57957126;57959660
ENSG00000275852;LINC01742;20;58003904;58004648
ENSG00000225708;RP13-379L11.1;20;58069054;58072070
ENSG00000254620;RP5-907D15.3;20;58594417;58603973
ENSG00000268941;LINC01711;20;58634772;58635738
ENSG00000270279;RP4-806M20.5;20;58754351;58756838
ENSG00000268649;RP4-806M20.4;20;58817132;58817725
ENSG00000268333;RP4-806M20.3;20;58833809;58836529
ENSG00000225129;RP4-614C15.2;20;59352195;59357774
ENSG00000230352;RP4-614C15.3;20;59360927;59364773
ENSG00000227282;RP11-164D18.2;20;59515191;59516039
ENSG00000176659;C20orf197;20;60055925;60072953
ENSG00000276093;RP5-1017F8.2;20;60083360;60083872
ENSG00000228340;MIR646HG;20;60087840;60527458
ENSG00000276627;RP5-1016A21.1;20;60761874;60767279
ENSG00000261035;RP11-151E14.1;20;60812004;60814211
ENSG00000229755;RP5-827L5.2;20;61077224;61077816
ENSG00000229606;LINC01718;20;61079140;61080179
ENSG00000276786;WI2-8325B5.1;20;61369879;61370855
ENSG00000277270;RP5-827E24.1;20;61434625;61437547
ENSG00000283078;RP11-11M20.4;20;62066830;62068437
ENSG00000272050;RP13-379O24.3;20;62477870;62478594
ENSG00000260542;RP13-379O24.2;20;62513909;62516096
ENSG00000264490;WI2-87327B8.1;20;62575590;62577507
ENSG00000273812;WI2-87327B8.2;20;62596732;62603115
ENSG00000237687;LINC00686;20;62695024;62700480
ENSG00000273759;RP4-563E14.1;20;62928621;62929297
ENSG00000272259;LINC01749;20;63009383;63085071
ENSG00000125514;LINC00029;20;63034217;63037028
ENSG00000237119;LINC01056;20;63038011;63053863
ENSG00000231133;HAR1B;20;63095493;63102319
ENSG00000225978;HAR1A;20;63102205;63104386
ENSG00000260416;RP5-963E22.5;20;63127495;63129459
ENSG00000231977;RP5-963E22.4;20;63166797;63180903
ENSG00000273821;RP5-963E22.6;20;63218041;63218502
ENSG00000149656;LINC00266-1;20;64290385;64313132
ENSG00000279669;RP11-717F1.1;21;5232668;5243833
ENSG00000279094;LINC01670;21;5499151;5502542
ENSG00000274333;RP11-717F1.2;21;5553637;5614880
ENSG00000279784;CH507-39O4.1;21;5705345;5707160
ENSG00000279064;CH507-39O4.2;21;5707004;5709456
ENSG00000280191;LINC01669;21;6060340;6076305
ENSG00000280095;CH507-42P11.7;21;6081193;6082585
ENSG00000280179;CH507-42P11.6;21;6084364;6091407
ENSG00000275496;CH507-24F1.2;21;6228966;6267317
ENSG00000278903;CH507-145C22.1;21;6318434;6360415
ENSG00000278927;CH507-152C13.6;21;6550749;6553955
ENSG00000280145;CH507-154B10.1;21;6630182;6670695
ENSG00000278878;CH507-145C22.3;21;6667304;6670667
ENSG00000280164;CH507-254M2.3;21;6721812;6725209
ENSG00000279998;CH507-210P18.1;21;6789592;6812297
ENSG00000278955;CH507-210P18.4;21;6858539;6897263
ENSG00000279751;CH507-210P18.5;21;6904884;6906692
ENSG00000280018;CH507-154B10.2;21;6986450;6997765
ENSG00000279313;CH507-145C22.4;21;6994374;6997737
ENSG00000278884;CH507-236L23.1;21;7020599;7025166
ENSG00000277067;CH507-254M2.1;21;7048891;7087229
ENSG00000276077;CH507-254M2.2;21;7430659;7469007
ENSG00000277991;CH507-338C24.1;21;7669397;7681742
ENSG00000278996;CH507-513H4.1;21;8197620;8227646
ENSG00000280800;CH507-513H4.6;21;8210384;8211306
ENSG00000281383;CH507-513H4.5;21;8254592;8255514
ENSG00000280441;CH507-528H12.1;21;8380665;8410645
ENSG00000280614;CH507-513H4.4;21;8393419;8394341
ENSG00000281181;CH507-513H4.3;21;8437629;8438551
ENSG00000279579;LINC01666;21;8759077;8761335
ENSG00000279501;bP-2171C21.3;21;8996496;9018670
ENSG00000278932;bP-21264C1.2;21;9325013;9368775
ENSG00000280081;LINC01667;21;9781918;9814009
ENSG00000279321;RP11-555K2.4;21;9913117;9914846
ENSG00000279851;CH507-216K13.2;21;10122273;10129029
ENSG00000277693;AP003900.6;21;10328411;10342737
ENSG00000229306;AP001464.4;21;12999676;13016692
ENSG00000280108;RP1-127M18.1;21;13305152;13314944
ENSG00000228159;LINC01674;21;13546033;13558461
ENSG00000224922;AL050303.7;21;13769932;13771740
ENSG00000232884;AF127936.3;21;14746762;14753863
ENSG00000226751;AF127936.5;21;14761710;14763090
ENSG00000235609;AF127936.9;21;14818843;15014430
ENSG00000281903;AF127936.7;21;14819699;14918552
ENSG00000236471;AF127577.12;21;15067070;15067837
ENSG00000229425;AJ006998.2;21;15370500;15627342
ENSG00000224247;AJ009632.3;21;15493932;15496124
ENSG00000215386;MIR99AHG;21;15928296;16627397
ENSG00000270071;AP001172.2;21;16291791;16308133
ENSG00000270139;AP001172.3;21;16417139;16419080
ENSG00000269950;AP000962.2;21;16574718;16582637
ENSG00000228798;AP000473.5;21;16630827;16640683
ENSG00000270093;AP000473.8;21;16643529;16645065
ENSG00000237735;AP000473.6;21;16754519;16815688
ENSG00000232886;AF212831.2;21;16862875;16873691
ENSG00000232560;LINC01549;21;17438890;17449185
ENSG00000226956;AP000432.2;21;17659276;17660384
ENSG00000240770;C21orf91-OT1;21;17763315;17792523
ENSG00000231755;CHODL-AS1;21;17835016;17885608
ENSG00000227330;AP000998.2;21;18022370;18114904
ENSG00000224141;MIR548XHG;21;18561265;18760003
ENSG00000230233;AF240627.2;21;18614431;18650360
ENSG00000232193;AL157359.4;21;18917934;18935859
ENSG00000226204;AL157359.3;21;18953264;18967058
ENSG00000235965;AP000431.1;21;19046310;19047684
ENSG00000229289;AP000431.2;21;19130523;19134423
ENSG00000231620;AP000855.4;21;19301613;19303739
ENSG00000233480;LINC01683;21;19893279;19899755
ENSG00000233236;AP001171.1;21;20256752;20258820
ENSG00000224924;LINC00320;21;20742590;20803216
ENSG00000234730;AF241725.4;21;21566763;21615437
ENSG00000237527;AF241725.6;21;21655038;21686329
ENSG00000238265;LINC00317;21;21723293;21737319
ENSG00000233997;LINC01425;21;21746973;21797415
ENSG00000227075;AP000472.3;21;21933315;21975681
ENSG00000233215;LINC01687;21;22008944;22098459
ENSG00000184856;LINC00308;21;22098617;22116528
ENSG00000226043;AP000705.7;21;22209939;22420819
ENSG00000234034;AP000959.2;21;22500604;22520058
ENSG00000230972;AP001255.2;21;23065491;23131206
ENSG00000228592;D21S2088E;21;23361104;23384861
ENSG00000227716;AP000459.7;21;23477641;23490724
ENSG00000231986;AP000474.1;21;23888798;23890541
ENSG00000235564;AP000477.2;21;23960905;23967273
ENSG00000226996;AP000477.3;21;24043257;24050286
ENSG00000224018;AP000470.2;21;24155170;24188342
ENSG00000224832;LINC01689;21;24304550;24321377
ENSG00000237484;LINC01684;21;24428740;24547942
ENSG00000226983;LINC01692;21;24840550;25057746
ENSG00000227090;AP000402.3;21;24886676;24902756
ENSG00000230379;AP000146.2;21;24938431;24992817
ENSG00000244278;AP000235.3;21;25055535;25069906
ENSG00000232512;AP000233.2;21;25095022;25103670
ENSG00000223870;AP000233.3;21;25127469;25135247
ENSG00000222042;AP000233.4;21;25169431;25333825
ENSG00000185433;LINC00158;21;25385820;25431701
ENSG00000229962;AP000221.1;21;25515473;25518338
ENSG00000234883;MIR155HG;21;25561909;25575168
ENSG00000273492;AP000230.1;21;26170871;26217381
ENSG00000229025;AP001595.1;21;26349780;26350634
ENSG00000273115;KB-1466C5.1;21;26459903;26460214
ENSG00000231236;AP001604.3;21;27358885;27448579
ENSG00000236332;AP001605.4;21;27361164;27395787
ENSG00000234052;LINC01673;21;27638693;27653491
ENSG00000225298;LINC00113;21;27722379;27751233
ENSG00000234083;AJ006995.3;21;27954922;27985295
ENSG00000178457;LINC00314;21;28013363;28023233
ENSG00000236532;LINC01695;21;28116094;28228667
ENSG00000232855;AF131217.1;21;28439346;28674848
ENSG00000226935;LINC00161;21;28539318;28540355
ENSG00000232118;BACH1-AS1;21;29370019;29376339
ENSG00000228817;BACH1-IT2;21;29370497;29373709
ENSG00000259981;AF096876.1;21;30089717;30097836
ENSG00000227342;LINC00307;21;30209151;30211783
ENSG00000234509;AP000253.1;21;31653593;31659500
ENSG00000273091;AP000255.6;21;31735732;31736407
ENSG00000230323;LINC00159;21;32080316;32197813
ENSG00000261610;AP000265.1;21;32259804;32261585
ENSG00000256073;URB1-AS1;21;32393130;32393960
ENSG00000228961;AP000282.3;21;32958888;32960566
ENSG00000232539;LINC00945;21;33057829;33064983
ENSG00000226527;AP000289.6;21;33111699;33123703
ENSG00000229086;LINC01548;21;33165470;33170649
ENSG00000273102;AP000569.9;21;33967101;33968573
ENSG00000227456;LINC00310;21;34157724;34190244
ENSG00000214955;AP000318.2;21;34205055;34325034
ENSG00000273104;CMP21-97G8.1;21;34412200;34412587
ENSG00000272958;CMP21-97G8.2;21;34425508;34426017
ENSG00000230978;LINC00160;21;34723807;34737181
ENSG00000234703;AF015262.2;21;35136638;35139222
ENSG00000230794;AF015720.3;21;35713139;35732942
ENSG00000231106;LINC01436;21;36005338;36007838
ENSG00000236119;AP000688.15;21;36082859;36090414
ENSG00000233393;AP000688.29;21;36104881;36109690
ENSG00000231324;AP000696.2;21;36632681;36637033
ENSG00000224790;AP000704.5;21;36966492;36975164
ENSG00000230366;DSCR9;21;37208503;37221736
ENSG00000242553;AP001432.14;21;37221419;37237744
ENSG00000226012;AP001434.2;21;38237217;38238201
ENSG00000231231;LINC01423;21;38323635;38333421
ENSG00000223806;LINC00114;21;38739021;38747460
ENSG00000229986;AP001042.1;21;38846247;38848644
ENSG00000205622;AF064858.6;21;38863676;38956467
ENSG00000229925;AP001043.1;21;38888772;38903905
ENSG00000232837;LINC01700;21;38974429;38977774
ENSG00000235888;AF064858.8;21;38988707;39006153
ENSG00000237721;AF064858.11;21;39006648;39011329
ENSG00000237609;AF064858.10;21;39028536;39029128
ENSG00000231713;AF064860.7;21;39727755;39730680
ENSG00000232806;AP001610.9;21;41559125;41562958
ENSG00000223400;AP006748.1;21;41576135;41581319
ENSG00000227702;LINC00111;21;41679181;41697336
ENSG00000236384;LINC00479;21;41711520;41715775
ENSG00000237232;ZNF295-AS1;21;42009194;42024924
ENSG00000225431;LINC01671;21;42599280;42615058
ENSG00000283051;LINC01668;21;42777819;42779994
ENSG00000233754;AP001628.7;21;42781074;42782229
ENSG00000225218;AP001628.6;21;42831040;42836477
ENSG00000233056;ERVH48-1;21;42916803;42925646
ENSG00000228120;AP001631.10;21;43159066;43162277
ENSG00000237864;LINC00322;21;43322417;43332039
ENSG00000237989;LINC01679;21;43358147;43362349
ENSG00000225637;AP001046.6;21;43363332;43366566
ENSG00000188660;LINC00319;21;43446601;43453893
ENSG00000185186;LINC00313;21;43462094;43479534
ENSG00000223975;AP001048.4;21;43465309;43467298
ENSG00000225331;LINC01678;21;44158740;44160076
ENSG00000237604;AP001056.1;21;44175489;44176453
ENSG00000232698;AP001058.3;21;44206525;44207399
ENSG00000278158;AP001059.6;21;44241847;44242081
ENSG00000275799;AP001059.7;21;44244545;44244993
ENSG00000260256;AP001063.1;21;44347767;44348295
ENSG00000274225;KB-68A7.1;21;44477850;44478493
ENSG00000228709;AP001065.15;21;44485577;44490288
ENSG00000277352;KB-68A7.2;21;44494874;44495519
ENSG00000183250;LINC01547;21;44932814;44939913
ENSG00000276529;AP001505.10;21;44978832;44979274
ENSG00000234880;LINC00163;21;44989864;44994086
ENSG00000261706;LINC00165;21;44994362;44995185
ENSG00000275874;PICSAR;21;44999208;45004727
ENSG00000267857;RP5-1023B21.1;21;45100487;45101094
ENSG00000182586;LINC00334;21;45234340;45264548
ENSG00000223768;LINC00205;21;45293285;45297354
ENSG00000184274;LINC00315;21;45300245;45305257
ENSG00000229382;BX322557.13;21;45336707;45338665
ENSG00000237664;LINC00316;21;45338590;45341990
ENSG00000273796;LL21NC02-21A1.1;21;45403809;45404369
ENSG00000233922;LINC01694;21;45593654;45603056
ENSG00000274248;AJ011932.1;21;45974489;45974953
ENSG00000224413;AP001476.2;21;46037052;46039807
ENSG00000228235;AP001476.4;21;46052596;46053105
ENSG00000226115;AP001476.3;21;46056516;46057567
ENSG00000279973;SC22CB-56B3.1;22;11066418;11068174
ENSG00000280341;LA16c-60D12.1;22;15282557;15288670
ENSG00000279442;LA16c-60D12.2;22;15298378;15304556
ENSG00000230471;LA16c-2F2.8;22;15600908;15604882
ENSG00000225255;LINC01297;22;15746630;15778297
ENSG00000233866;LA16c-4G1.3;22;15914721;15915800
ENSG00000273362;KB-67B5.17;22;16521059;16527237
ENSG00000283633;AC005301.9;22;16601911;16615111
ENSG00000267338;KB-7G2.9;22;16616170;16617114
ENSG00000235343;LINC01665;22;16746869;16748645
ENSG00000237689;AC007064.24;22;16869478;16871126
ENSG00000273203;AC006946.16;22;17067821;17070675
ENSG00000273442;AC006946.17;22;17080701;17081456
ENSG00000235478;LINC01664;22;17121586;17132104
ENSG00000241832;CECR3;22;17256859;17266733
ENSG00000269220;LINC00528;22;17777322;17779481
ENSG00000235295;LINC01634;22;18029385;18037968
ENSG00000274044;LINC01660;22;18361823;18391105
ENSG00000276874;AC011718.3;22;18374106;18375689
ENSG00000277017;XXbac-B33L19.6;22;18486999;18491247
ENSG00000278044;XXbac-B33L19.12;22;18501794;18512187
ENSG00000182824;LINC01662;22;18733914;18757906
ENSG00000276095;LINC01663;22;18873543;18894407
ENSG00000280418;AC007326.10;22;18951934;18959512
ENSG00000273032;DGCR9;22;19017834;19020248
ENSG00000272682;AC004471.10;22;19124309;19128449
ENSG00000281548;LINC00895;22;19565203;19566839
ENSG00000225007;AC000067.1;22;19667023;19667555
ENSG00000236499;LINC00896;22;20206397;20208524
ENSG00000273139;XXbac-B444P24.14;22;20320739;20321203
ENSG00000235578;XXbac-B33L19.4;22;20343203;20344365
ENSG00000237476;LINC01637;22;20957092;20964679
ENSG00000272829;XXbac-B135H6.18;22;20981361;20981755
ENSG00000197210;KB-1592A4.15;22;21114607;21124451
ENSG00000234503;KB-1592A4.14;22;21177892;21179875
